date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-02-22 15:00:00+00:00,1375.76,1315.3341,1248.31,1382.3582
2026-02-22 16:00:00+00:00,1369.7222,1331.5208,1264.4967,1398.5448
2026-02-22 17:00:00+00:00,1363.6843,1372.336,1305.312,1439.3601
2026-02-22 18:00:00+00:00,1357.6465,1358.7328,1291.7087,1425.7568
2026-02-22 19:00:00+00:00,1351.6085,1352.2023,1285.1783,1419.2263
2026-02-22 20:00:00+00:00,1345.5707,1354.8618,1287.8378,1421.8859
2026-02-22 21:00:00+00:00,1339.533,1338.0725,1271.0486,1405.0967
2026-02-22 22:00:00+00:00,1333.495,1306.379,1239.355,1373.4031
2026-02-22 23:00:00+00:00,1327.4572,1295.9882,1228.9642,1363.0122
2026-02-23 00:00:00+00:00,1321.4194,1277.5316,1210.5076,1344.5557
2026-02-23 01:00:00+00:00,1315.3815,1272.2925,1205.2684,1339.3165
2026-02-23 02:00:00+00:00,1309.3435,1267.9661,1200.942,1334.9901
2026-02-23 03:00:00+00:00,1303.3057,1252.8577,1185.8336,1319.8817
2026-02-23 04:00:00+00:00,1297.268,1219.88,1152.8561,1286.904
2026-02-23 05:00:00+00:00,1291.23,1261.9128,1194.8889,1328.9369
2026-02-23 06:00:00+00:00,1331.0,1293.784,1226.76,1360.8081
2026-02-23 07:00:00+00:00,1401.97,1295.054,1228.0299,1362.078
2026-02-23 08:00:00+00:00,1387.01,1271.6046,1204.5806,1338.6287
2026-02-23 09:00:00+00:00,1374.0433,1283.7964,1216.7723,1350.8204
2026-02-23 10:00:00+00:00,1361.0768,1283.6714,1216.6473,1350.6954
2026-02-23 11:00:00+00:00,1348.11,1288.6832,1221.6592,1355.7072
2026-02-23 12:00:00+00:00,1350.1101,1304.3026,1237.2786,1371.3267
2026-02-23 13:00:00+00:00,1278.47,1301.2714,1234.2473,1368.2954
2026-02-23 14:00:00+00:00,1396.87,1383.8934,1316.8693,1450.9174
2026-02-23 15:00:00+00:00,1364.13,1378.2893,1311.2651,1445.3132
2026-02-23 16:00:00+00:00,1331.3901,1386.9336,1319.9095,1453.9576
2026-02-23 17:00:00+00:00,1298.65,1326.3182,1259.2942,1393.3423
2026-02-23 18:00:00+00:00,1277.55,1302.6691,1235.6451,1369.6931
2026-02-23 19:00:00+00:00,1337.13,1381.3058,1314.2817,1448.3298
2026-02-23 20:00:00+00:00,1325.328,1365.1544,1298.1304,1432.1785
2026-02-23 21:00:00+00:00,1313.526,1365.4619,1298.4379,1432.486
2026-02-23 22:00:00+00:00,1301.724,1344.0493,1277.0253,1411.0734
2026-02-23 23:00:00+00:00,1289.922,1328.5697,1261.5457,1395.5938
2026-02-24 00:00:00+00:00,1278.12,1301.0992,1234.0752,1368.1233
2026-02-24 01:00:00+00:00,1014.12,1139.6963,1072.6722,1206.7203
2026-02-24 02:00:00+00:00,699.46,873.48816,806.4642,940.5122
2026-02-24 03:00:00+00:00,519.69,801.83716,734.8132,868.8612
2026-02-24 04:00:00+00:00,475.94,756.7562,689.7322,823.7803
2026-02-24 05:00:00+00:00,536.26,792.5024,725.47833,859.52637
2026-02-24 06:00:00+00:00,492.44,729.01495,661.9909,796.03894
2026-02-24 07:00:00+00:00,366.33,696.49023,629.46625,763.5143
2026-02-24 08:00:00+00:00,283.83,582.8617,515.8377,649.88574
2026-02-24 09:00:00+00:00,189.91,460.1544,393.13034,527.1784
2026-02-24 10:00:00+00:00,109.119995,380.40445,313.3804,447.42847
2026-02-24 11:00:00+00:00,64.25,317.25443,250.23038,384.27844
2026-02-24 12:00:00+00:00,38.290005,233.89479,166.87074,300.91882
2026-02-24 13:00:00+00:00,37.969997,224.24792,157.22388,291.27197
2026-02-24 14:00:00+00:00,33.42999,205.28708,138.26305,272.31113
2026-02-24 15:00:00+00:00,22.760008,204.95847,137.93443,271.9825
2026-02-24 16:00:00+00:00,17.70001,155.5839,88.559845,222.60793
2026-02-24 17:00:00+00:00,12.739987,161.86423,94.840195,228.88826
2026-02-24 18:00:00+00:00,27.910002,153.30327,86.27922,220.3273
2026-02-24 19:00:00+00:00,43.830013,143.9025,76.87845,210.92653
2026-02-24 20:00:00+00:00,50.36999,147.79015,80.76608,214.81418
2026-02-24 21:00:00+00:00,46.850002,149.92285,82.8988,216.94688
2026-02-24 22:00:00+00:00,51.850002,169.42088,102.396835,236.44492
2026-02-24 23:00:00+00:00,63.360012,179.40384,112.37982,246.42789
2026-02-25 00:00:00+00:00,66.869995,182.56871,115.54468,249.59274
2026-02-25 01:00:00+00:00,63.269985,237.80173,170.7777,304.82578
2026-02-25 02:00:00+00:00,69.119995,240.50006,173.47601,307.5241
2026-02-25 03:00:00+00:00,44.350002,290.89774,223.87369,357.92175
2026-02-25 04:00:00+00:00,61.44,248.42728,181.40324,315.45132
2026-02-25 05:00:00+00:00,72.07001,264.33856,197.31453,331.3626
2026-02-25 06:00:00+00:00,107.86,242.57767,175.55363,309.6017
2026-02-25 07:00:00+00:00,134.2,230.77577,163.75172,297.7998
2026-02-25 08:00:00+00:00,113.37001,172.5937,105.56966,239.61775
2026-02-25 09:00:00+00:00,66.55002,138.72302,71.699005,205.74706
2026-02-25 10:00:00+00:00,28.999998,112.85852,45.83447,179.88257
2026-02-25 11:00:00+00:00,15.760007,79.157104,12.133054,146.18115
2026-02-25 12:00:00+00:00,9.380002,62.65582,-4.368228,129.67987
2026-02-25 13:00:00+00:00,7.7099886,51.691463,-15.332583,118.715515
2026-02-25 14:00:00+00:00,11.230008,55.32748,-11.696536,122.35152
2026-02-25 15:00:00+00:00,24.899992,71.14615,4.122098,138.17018
2026-02-25 16:00:00+00:00,63.480007,90.22298,23.198942,157.24702
2026-02-25 17:00:00+00:00,160.72002,149.76782,82.743805,216.79185
2026-02-25 18:00:00+00:00,247.29999,198.03253,131.00851,265.05658
2026-02-25 19:00:00+00:00,280.02,247.16434,180.1403,314.1884
2026-02-25 20:00:00+00:00,275.25,249.52673,182.5027,316.55078
2026-02-25 21:00:00+00:00,225.78,251.29114,184.2671,318.3152
2026-02-25 22:00:00+00:00,181.99,228.45898,161.43495,295.48303
2026-02-25 23:00:00+00:00,172.53,211.9848,144.96075,279.00885
2026-02-26 00:00:00+00:00,150.07,181.21625,114.192215,248.2403
2026-02-26 01:00:00+00:00,123.73001,121.88866,54.86459,188.91269
2026-02-26 02:00:00+00:00,97.749985,100.990906,33.966854,168.01494
2026-02-26 03:00:00+00:00,89.490005,77.92111,10.897061,144.94516
2026-02-26 04:00:00+00:00,135.81,73.635315,6.611264,140.65935
2026-02-26 05:00:00+00:00,188.03,106.997375,39.973324,174.02141
2026-02-26 06:00:00+00:00,230.78,136.13101,69.106964,203.15504
2026-02-26 07:00:00+00:00,256.51,159.83078,92.80673,226.85481
2026-02-26 08:00:00+00:00,207.98,148.29991,81.27585,215.32394
2026-02-26 09:00:00+00:00,156.07,148.26578,81.24176,215.28981
2026-02-26 10:00:00+00:00,106.41002,144.98245,77.958435,212.0065
2026-02-26 11:00:00+00:00,78.45001,159.0494,92.02536,226.07343
2026-02-26 12:00:00+00:00,65.84,133.21382,66.18976,200.23785
2026-02-26 13:00:00+00:00,53.16,140.95311,73.92908,207.97716
2026-02-26 14:00:00+00:00,55.830013,144.22743,77.2034,211.25146
2026-02-26 15:00:00+00:00,86.04002,150.48827,83.46422,217.5123
2026-02-26 16:00:00+00:00,144.91002,198.84924,131.8252,265.8733
2026-02-26 17:00:00+00:00,295.51,327.48993,260.4659,394.51398
2026-02-26 18:00:00+00:00,351.85,384.27466,317.2506,451.2987
2026-02-26 19:00:00+00:00,349.81,437.20444,370.1804,504.22845
2026-02-26 20:00:00+00:00,369.09,454.79126,387.7672,521.81525
